[2025-07-25 23:08:58] FDS: Action = Hold, State = (2, 2, 2, 2, 2, 2, 0), Price = 462.80, Reward = 0.0000, Equity = 100000000.00
[2025-07-27 03:10:13] BOLT: Action = Hold, State = (2, 2, 3, 1, 1, 2, 1), Price = 0.32, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:10:21] PENN: Action = Hold, State = (3, 2, 0, 0, 1, 2, 1), Price = 15.58, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:10:29] CSGP: Action = Hold, State = (4, 2, 0, 2, 2, 2, 1), Price = 78.52, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:12:18] NKTR: Action = Hold, State = (2, 2, 3, 2, 1, 2, 1), Price = 0.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:12:26] VSCO: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 21.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:12:35] TSLA: Action = Hold, State = (0, 2, 4, 4, 1, 1, 1), Price = 297.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:12:43] CCO: Action = Hold, State = (2, 3, 3, 1, 2, 2, 1), Price = 1.14, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:12:51] HOOD: Action = Hold, State = (4, 1, 0, 3, 1, 2, 1), Price = 70.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:12:58] CCJ: Action = Hold, State = (4, 3, 4, 4, 1, 2, 1), Price = 61.71, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:13:06] RSG: Action = Hold, State = (0, 2, 4, 2, 2, 2, 1), Price = 252.97, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:13:15] AEMD: Action = Hold, State = (2, 2, 2, 4, 1, 2, 1), Price = 0.33, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:13:23] DUO: Action = Hold, State = (2, 3, 2, 0, 1, 2, 1), Price = 0.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:13:31] BPMC: Action = Hold, State = (2, 1, 0, 2, 1, 2, 1), Price = 127.76, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:13:39] STI: Action = Hold, State = (2, 2, 4, 0, 1, 2, 1), Price = 3.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:13:47] MORN: Action = Hold, State = (4, 3, 4, 2, 2, 2, 1), Price = 312.38, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:13:55] GOOG: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 174.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:14:03] OACC: Action = Hold, State = (2, 2, 2, 2, 2, 2, 1), Price = 10.53, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:14:11] DSGX: Action = Hold, State = (0, 1, 4, 2, 1, 2, 1), Price = 102.25, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:14:19] GOOGL: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 173.70, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:14:27] MTN: Action = Hold, State = (0, 1, 4, 3, 1, 2, 1), Price = 151.50, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:14:35] GM: Action = Hold, State = (0, 2, 4, 1, 1, 2, 1), Price = 47.31, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:14:43] PXLW: Action = Hold, State = (2, 2, 2, 2, 1, 2, 1), Price = 0.51, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:14:51] TIVC: Action = Hold, State = (2, 2, 2, 0, 2, 2, 1), Price = 3.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:14:59] IOSP: Action = Hold, State = (2, 2, 1, 2, 3, 2, 1), Price = 86.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:15:07] AMZN: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 213.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:15:15] AAPL: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 204.47, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:15:23] GRDN: Action = Hold, State = (0, 1, 0, 2, 1, 2, 1), Price = 20.65, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:15:31] AUB: Action = Hold, State = (3, 3, 4, 2, 2, 2, 1), Price = 30.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:15:39] KEYS: Action = Hold, State = (4, 2, 4, 2, 3, 2, 1), Price = 161.95, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:15:47] KSCP: Action = Hold, State = (3, 2, 4, 1, 1, 2, 1), Price = 6.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:15:55] BOLT: Action = Hold, State = (2, 2, 3, 1, 1, 2, 1), Price = 0.32, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:16:02] PENN: Action = Hold, State = (3, 2, 0, 0, 1, 2, 1), Price = 15.58, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:16:11] CSGP: Action = Hold, State = (4, 2, 0, 2, 2, 2, 1), Price = 78.52, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:18:00] NKTR: Action = Hold, State = (2, 2, 3, 2, 1, 2, 1), Price = 0.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:18:08] VSCO: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 21.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:18:17] TSLA: Action = Hold, State = (0, 2, 4, 4, 1, 1, 1), Price = 297.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:18:26] CCO: Action = Hold, State = (2, 3, 3, 1, 2, 2, 1), Price = 1.14, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:18:34] HOOD: Action = Hold, State = (4, 1, 0, 3, 1, 2, 1), Price = 70.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:18:42] CCJ: Action = Hold, State = (4, 3, 4, 4, 1, 2, 1), Price = 61.71, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:18:51] RSG: Action = Hold, State = (0, 2, 4, 2, 2, 2, 1), Price = 252.97, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:18:59] AEMD: Action = Hold, State = (2, 2, 2, 4, 1, 2, 1), Price = 0.33, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:19:07] DUO: Action = Hold, State = (2, 3, 2, 0, 1, 2, 1), Price = 0.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:19:15] BPMC: Action = Hold, State = (2, 1, 0, 2, 1, 2, 1), Price = 127.76, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:19:23] STI: Action = Hold, State = (2, 2, 4, 0, 1, 2, 1), Price = 3.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:19:31] MORN: Action = Hold, State = (4, 3, 4, 2, 2, 2, 1), Price = 312.38, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:19:39] GOOG: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 174.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:19:47] OACC: Action = Hold, State = (2, 2, 2, 2, 2, 2, 1), Price = 10.53, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:19:55] DSGX: Action = Hold, State = (0, 1, 4, 2, 1, 2, 1), Price = 102.25, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:20:03] GOOGL: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 173.70, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:20:11] MTN: Action = Hold, State = (0, 1, 4, 3, 1, 2, 1), Price = 151.50, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:20:19] GM: Action = Hold, State = (0, 2, 4, 1, 1, 2, 1), Price = 47.31, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:20:26] PXLW: Action = Hold, State = (2, 2, 2, 2, 1, 2, 1), Price = 0.51, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:20:34] TIVC: Action = Hold, State = (2, 2, 2, 0, 2, 2, 1), Price = 3.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:20:42] IOSP: Action = Hold, State = (2, 2, 1, 2, 3, 2, 1), Price = 86.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:20:51] AMZN: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 213.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:20:59] AAPL: Action = Hold, State = (4, 3, 4, 2, 1, 0, 1), Price = 204.47, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:21:09] GRDN: Action = Hold, State = (0, 1, 0, 2, 1, 2, 1), Price = 20.65, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:21:17] AUB: Action = Hold, State = (3, 3, 4, 2, 2, 2, 1), Price = 30.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:21:26] KEYS: Action = Hold, State = (4, 2, 4, 2, 3, 2, 1), Price = 161.95, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:21:35] KSCP: Action = Hold, State = (3, 2, 4, 1, 1, 2, 1), Price = 6.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:21:44] BOLT: Action = Hold, State = (2, 2, 3, 1, 1, 2, 1), Price = 0.32, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:21:52] PENN: Action = Hold, State = (3, 2, 0, 0, 1, 2, 1), Price = 15.58, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:22:00] CSGP: Action = Hold, State = (4, 2, 0, 2, 2, 2, 1), Price = 78.52, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:23:49] NKTR: Action = Hold, State = (2, 2, 3, 2, 1, 2, 1), Price = 0.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:23:57] VSCO: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 21.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:24:06] TSLA: Action = Hold, State = (0, 2, 4, 4, 1, 2, 1), Price = 297.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:24:14] CCO: Action = Hold, State = (2, 3, 3, 1, 2, 2, 1), Price = 1.14, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:24:22] HOOD: Action = Hold, State = (4, 1, 0, 3, 1, 2, 1), Price = 70.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:24:30] CCJ: Action = Hold, State = (4, 3, 4, 4, 1, 2, 1), Price = 61.71, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:24:38] RSG: Action = Hold, State = (0, 2, 4, 2, 2, 2, 1), Price = 252.97, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:24:46] AEMD: Action = Hold, State = (2, 2, 2, 4, 1, 2, 1), Price = 0.33, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:24:54] DUO: Action = Hold, State = (2, 3, 2, 0, 1, 2, 1), Price = 0.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:25:02] BPMC: Action = Hold, State = (2, 1, 0, 2, 1, 2, 1), Price = 127.76, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:25:10] STI: Action = Hold, State = (2, 2, 4, 0, 1, 2, 1), Price = 3.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:25:18] MORN: Action = Hold, State = (4, 3, 4, 2, 2, 2, 1), Price = 312.38, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:25:26] GOOG: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 174.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:25:34] OACC: Action = Hold, State = (2, 2, 2, 2, 2, 2, 1), Price = 10.53, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:25:42] DSGX: Action = Hold, State = (0, 1, 4, 2, 1, 2, 1), Price = 102.25, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:25:50] GOOGL: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 173.70, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:25:58] MTN: Action = Hold, State = (0, 1, 4, 3, 1, 2, 1), Price = 151.50, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:26:06] GM: Action = Hold, State = (0, 2, 4, 1, 1, 2, 1), Price = 47.31, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:26:15] PXLW: Action = Hold, State = (2, 2, 2, 2, 1, 2, 1), Price = 0.51, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:26:22] TIVC: Action = Hold, State = (2, 2, 2, 0, 2, 2, 1), Price = 3.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:26:30] IOSP: Action = Hold, State = (2, 2, 0, 2, 3, 2, 1), Price = 86.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:26:38] AMZN: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 213.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:26:47] AAPL: Action = Hold, State = (4, 3, 4, 2, 1, 0, 1), Price = 204.47, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:26:55] GRDN: Action = Hold, State = (0, 1, 0, 2, 1, 2, 1), Price = 20.65, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:27:03] AUB: Action = Hold, State = (3, 3, 4, 2, 2, 2, 1), Price = 30.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:27:11] KEYS: Action = Hold, State = (4, 2, 4, 2, 3, 2, 1), Price = 161.95, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:27:18] KSCP: Action = Hold, State = (3, 2, 3, 1, 1, 2, 1), Price = 6.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:27:26] BOLT: Action = Hold, State = (2, 2, 3, 1, 1, 2, 1), Price = 0.32, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:27:34] PENN: Action = Hold, State = (3, 2, 0, 0, 1, 2, 1), Price = 15.58, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:27:42] CSGP: Action = Hold, State = (4, 2, 0, 2, 2, 2, 1), Price = 78.52, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:29:33] NKTR: Action = Hold, State = (2, 2, 3, 2, 1, 2, 1), Price = 0.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:29:42] VSCO: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 21.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:29:51] TSLA: Action = Hold, State = (0, 2, 4, 4, 1, 2, 1), Price = 297.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:30:00] CCO: Action = Hold, State = (2, 3, 3, 1, 2, 2, 1), Price = 1.14, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:30:10] HOOD: Action = Hold, State = (4, 1, 0, 3, 1, 2, 1), Price = 70.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:30:18] CCJ: Action = Hold, State = (4, 3, 4, 4, 1, 2, 1), Price = 61.71, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:30:27] RSG: Action = Hold, State = (0, 2, 4, 2, 2, 2, 1), Price = 252.97, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:30:36] AEMD: Action = Hold, State = (2, 2, 2, 4, 1, 2, 1), Price = 0.33, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:30:45] DUO: Action = Hold, State = (2, 3, 2, 0, 1, 2, 1), Price = 0.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:30:54] BPMC: Action = Hold, State = (2, 1, 0, 2, 1, 2, 1), Price = 127.76, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:31:03] STI: Action = Hold, State = (2, 2, 4, 0, 1, 2, 1), Price = 3.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:31:13] MORN: Action = Hold, State = (4, 3, 4, 2, 2, 2, 1), Price = 312.38, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:31:22] GOOG: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 174.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:31:31] OACC: Action = Hold, State = (2, 2, 2, 2, 2, 2, 1), Price = 10.53, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:31:40] DSGX: Action = Hold, State = (0, 1, 4, 2, 1, 2, 1), Price = 102.25, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:31:49] GOOGL: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 173.70, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:31:58] MTN: Action = Hold, State = (0, 1, 4, 3, 1, 2, 1), Price = 151.50, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:32:07] GM: Action = Hold, State = (0, 2, 4, 1, 1, 2, 1), Price = 47.31, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:32:16] PXLW: Action = Hold, State = (2, 2, 2, 2, 1, 2, 1), Price = 0.51, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:32:25] TIVC: Action = Hold, State = (2, 2, 2, 0, 2, 2, 1), Price = 3.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:32:34] IOSP: Action = Hold, State = (2, 2, 0, 2, 3, 2, 1), Price = 86.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:32:43] AMZN: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 213.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:32:52] AAPL: Action = Hold, State = (4, 3, 4, 2, 1, 0, 1), Price = 204.47, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:33:01] GRDN: Action = Hold, State = (0, 1, 0, 2, 1, 2, 1), Price = 20.65, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:33:10] AUB: Action = Hold, State = (3, 3, 4, 2, 2, 2, 1), Price = 30.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:33:19] KEYS: Action = Hold, State = (4, 2, 4, 2, 3, 2, 1), Price = 161.95, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:33:28] KSCP: Action = Hold, State = (3, 2, 3, 1, 1, 2, 1), Price = 6.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:33:37] BOLT: Action = Hold, State = (2, 2, 3, 1, 1, 2, 1), Price = 0.32, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:33:46] PENN: Action = Hold, State = (3, 2, 0, 0, 1, 2, 1), Price = 15.58, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:33:55] CSGP: Action = Hold, State = (4, 2, 0, 2, 2, 2, 1), Price = 78.52, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:35:44] NKTR: Action = Hold, State = (2, 2, 3, 2, 1, 2, 1), Price = 0.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:35:52] VSCO: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 21.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:36:00] TSLA: Action = Hold, State = (0, 2, 4, 4, 1, 2, 1), Price = 297.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:36:08] CCO: Action = Hold, State = (2, 3, 3, 1, 2, 2, 1), Price = 1.14, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:36:17] HOOD: Action = Hold, State = (4, 1, 0, 3, 1, 2, 1), Price = 70.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:36:25] CCJ: Action = Hold, State = (4, 3, 4, 4, 1, 2, 1), Price = 61.71, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:36:33] RSG: Action = Hold, State = (0, 2, 4, 2, 2, 2, 1), Price = 252.97, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:36:41] AEMD: Action = Hold, State = (2, 2, 2, 4, 1, 2, 1), Price = 0.33, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:36:50] DUO: Action = Hold, State = (2, 3, 2, 0, 1, 2, 1), Price = 0.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:36:58] BPMC: Action = Hold, State = (2, 1, 0, 2, 1, 2, 1), Price = 127.76, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:37:06] STI: Action = Hold, State = (2, 2, 4, 0, 1, 2, 1), Price = 3.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:37:14] MORN: Action = Hold, State = (4, 3, 4, 2, 2, 2, 1), Price = 312.38, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:37:22] GOOG: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 174.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:37:30] OACC: Action = Hold, State = (2, 2, 2, 2, 2, 2, 1), Price = 10.53, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:37:38] DSGX: Action = Hold, State = (0, 1, 4, 2, 1, 2, 1), Price = 102.25, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:37:46] GOOGL: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 173.70, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:37:55] MTN: Action = Hold, State = (0, 1, 4, 3, 1, 2, 1), Price = 151.50, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:38:03] GM: Action = Hold, State = (0, 2, 4, 1, 1, 2, 1), Price = 47.31, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:38:11] PXLW: Action = Hold, State = (2, 2, 2, 2, 1, 2, 1), Price = 0.51, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:38:19] TIVC: Action = Hold, State = (2, 2, 2, 0, 2, 2, 1), Price = 3.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:38:27] IOSP: Action = Hold, State = (2, 2, 0, 2, 3, 2, 1), Price = 86.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:38:35] AMZN: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 213.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:38:43] AAPL: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 204.47, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:38:51] GRDN: Action = Hold, State = (0, 1, 0, 2, 1, 2, 1), Price = 20.65, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:38:59] AUB: Action = Hold, State = (3, 3, 4, 2, 2, 2, 1), Price = 30.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:39:07] KEYS: Action = Hold, State = (4, 2, 4, 2, 3, 2, 1), Price = 161.95, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:39:15] KSCP: Action = Hold, State = (3, 2, 3, 1, 1, 2, 1), Price = 6.13, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:39:24] BOLT: Action = Hold, State = (2, 2, 3, 1, 1, 2, 1), Price = 0.32, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:39:32] PENN: Action = Hold, State = (3, 2, 0, 0, 1, 2, 1), Price = 15.58, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:39:40] CSGP: Action = Hold, State = (4, 2, 0, 2, 2, 2, 1), Price = 78.52, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:41:29] NKTR: Action = Hold, State = (2, 2, 3, 2, 1, 2, 1), Price = 0.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:41:37] VSCO: Action = Hold, State = (4, 3, 4, 2, 1, 2, 1), Price = 21.75, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:41:46] TSLA: Action = Hold, State = (0, 2, 4, 4, 1, 2, 1), Price = 297.68, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:41:54] CCO: Action = Hold, State = (2, 3, 3, 1, 2, 2, 1), Price = 1.14, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:42:02] HOOD: Action = Hold, State = (4, 1, 0, 3, 1, 2, 1), Price = 70.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:42:10] CCJ: Action = Hold, State = (4, 3, 4, 4, 1, 2, 1), Price = 61.71, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:42:18] RSG: Action = Hold, State = (0, 2, 4, 2, 2, 2, 1), Price = 252.97, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:42:26] AEMD: Action = Hold, State = (2, 2, 2, 4, 1, 2, 1), Price = 0.33, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:42:34] DUO: Action = Hold, State = (2, 3, 2, 0, 1, 2, 1), Price = 0.20, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:42:43] BPMC: Action = Hold, State = (2, 1, 0, 2, 1, 2, 1), Price = 127.76, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:42:51] STI: Action = Hold, State = (2, 2, 4, 0, 1, 2, 1), Price = 3.60, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:42:59] MORN: Action = Hold, State = (4, 3, 4, 2, 2, 2, 1), Price = 312.38, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:43:07] GOOG: Action = Hold, State = (4, 4, 4, 2, 1, 1, 1), Price = 174.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:43:15] OACC: Action = Hold, State = (2, 2, 2, 2, 2, 2, 1), Price = 10.53, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:43:23] DSGX: Action = Hold, State = (0, 1, 4, 2, 1, 2, 1), Price = 102.25, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:43:31] GOOGL: Action = Hold, State = (4, 4, 4, 2, 1, 2, 1), Price = 173.70, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:43:40] MTN: Action = Hold, State = (0, 1, 4, 3, 1, 2, 1), Price = 151.50, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:43:48] GM: Action = Hold, State = (0, 2, 4, 1, 1, 2, 1), Price = 47.31, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:43:56] PXLW: Action = Hold, State = (2, 2, 2, 2, 1, 2, 1), Price = 0.51, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:44:04] TIVC: Action = Hold, State = (2, 2, 2, 0, 2, 2, 1), Price = 3.90, Reward = 0.0000, Equity = 100000652.73
[2025-07-27 03:44:13] IOSP: Action = Hold, State = (2, 2, 0, 2, 3, 2, 1), Price = 86.13, Reward = 0.0000, Equity = 100000652.73
